,收盘,换手率,成交均价,gain,loss,gain_llt,loss_llt,vnsp_llt
2009-11-03,5054.33,0.0067,1697.5006583542165,0.056823818842579095,-0.0032401934122226494,0.0419792430024227,-0.00941639554434353,0.03916066210559485
2009-11-04,5103.61,0.0067,1661.438450097871,0.0653149515143353,-0.002226233980533193,0.04292407110061671,-0.008922817184934744,0.04024525160097362
2009-11-05,5121.97,0.0060999999999999,1629.832299009551,0.04583356405309006,-0.0055556927430452634,0.04347008212899524,-0.00852971606587356,0.04130299872082874
2009-11-06,5131.4,0.0068,1788.6226927334617,0.0316394815074719,-0.011772646980829212,0.04289882419337955,-0.008467414525096214,0.042070453910616
2009-11-09,5154.36,0.0056,1750.1340551011197,0.10621505249700075,-8.538778672168868e-05,0.044323431025463,-0.008231458722405076,0.04277065323721026
2009-11-10,5157.6,0.0053,1723.2790508152275,0.08427950144334652,-0.0010522446923428796,0.04739435662036502,-0.007659639160075267,0.044047426494915456
2009-11-11,5169.77,0.0051,1652.7574204841724,0.06874387694712636,-0.0025091079953666693,0.04910015920991578,-0.007195893650022539,0.045790345110257154
2009-11-12,5226.88,0.0056,1654.953442302472,0.035534119683174624,-0.011359382589432955,0.04914029727527096,-0.007091406871153871,0.047341697939154256
2009-11-13,5322.96,0.0059,1693.9602214014983,0.03588572873091773,-0.010794194228277192,0.048112584153932506,-0.0072629060140254964,0.04826945917335021
2009-11-16,5422.99,0.0076,1734.0641613447506,0.05165337879196297,-0.004969738142654489,0.047661993005584394,-0.007219664161796324,0.048647779980498615
2009-11-17,5431.25,0.0060999999999999,1759.146320397189,0.06909921339423722,-0.001720874832378209,0.048316320901280525,-0.006884875845102196,0.048912060345155106
2009-11-18,5444.79,0.0058,1756.638138534816,0.0784948165999446,-0.0007735306307755686,0.04981424330935666,-0.00643142313970581,0.04943177468560449
2009-11-19,5519.67,0.0065,1780.5409262749351,0.07396689318411233,-0.0008582251087005539,0.051399620424067455,-0.005973592888245899,0.05030211880874683
2009-11-20,5521.6,0.0065,1737.708728474609,0.08317844175429537,-0.00026066444711867484,0.053061738488527695,-0.005523070240132901,0.05145782609905229
2009-11-23,5617.97,0.0066,1815.5246386334663,0.059498141944233814,-0.002588972655278783,0.054173578799810544,-0.005152550652174214,0.05273796965573721
2009-11-24,5342.98,0.0091,1818.8404585000364,0.0946854201892504,0.0,0.05560634401518355,-0.004793445569618595,0.05406526829538813
2009-11-25,5512.4,0.0069,1852.3151210149376,0.09252951153503018,0.0,0.05804391272881055,-0.004369552443944647,0.05565228858450833
2009-11-26,5262.99,0.0078,1830.8939924027104,0.10510161259613246,0.0,0.06070120651701308,-0.003968302731435432,0.057637118599004354
