,收盘,换手率,成交均价,gain,loss,gain_llt,loss_llt,vnsp_llt
2010-12-16,1225.03,0.0003,3589.471823018664,0.06643148305987051,-0.0018596611792792701,0.0538852651071121,-0.009124651812120195,0.051833278132782684
2010-12-17,1232.98,0.0003,3740.133754776678,0.04517577902886007,-0.006011540138626915,0.054185112983556855,-0.008630954398037877,0.0540432388776703
2010-12-20,1212.34,0.0004,3879.999158660991,0.07725942222276687,-0.0005507679252184562,0.05481946535358047,-0.008121489685025716,0.05568410678903938
2010-12-21,1215.02,0.0003,3710.933492842336,0.1091549159064258,0.0,0.05750026317764029,-0.007444197461058609,0.05731783790552035
2010-12-22,1201.65,0.0002,3658.0964626398622,0.068236046448307,-0.0018886860443774352,0.059753113588925,-0.006846390045523792,0.05922815932584779
2010-12-23,1176.36,0.0002,3826.885858468191,0.055841622830673975,-0.0042994199048756844,0.06015812119168498,-0.006420605043352312,0.060947595010105174
2010-12-24,1144.5,0.0002,3779.656716358907,0.09301306491767823,-0.00030036567285174657,0.06134473058534063,-0.005967057457813899,0.06234156127788179
2010-12-27,1105.3,0.0002,3698.4582529531262,0.08120829891449949,-0.0008775065615316783,0.06329374578518301,-0.005427546756798138,0.06376557300078847
2010-12-28,1091.48,0.0002,3424.44700450558,0.06153607000109058,-0.0028516392098223917,0.0641190812515275,-0.0050005951054085,0.06515175900137554
2010-12-29,1113.31,0.0002,3608.534662492782,0.016617314072928106,-0.03445948410614633,0.06279860181195214,-0.005689833615360693,0.06594739390969184
2010-12-30,1117.21,0.0002,3685.211120534101,0.0419368891725592,-0.008575746410381795,0.06090046221278151,-0.006534692292216852,0.06584315919774938
2010-12-31,1137.66,0.0002,3790.156985460965,0.05642145770109214,-0.0035295148182299734,0.06038511257341971,-0.0063353798660310415,0.06522507967595438
2011-01-04,1155.11,0.0004,4365.286819063366,0.07874748722112875,-0.0007471885454663152,0.061087968395164435,-0.0058940487576691816,0.0646923729624958
2011-01-05,1155.35,0.0004,4360.987607564358,0.19814525324452878,0.0,0.06636106874252079,-0.005362372415417974,0.0652414079835135
2011-01-06,1134.79,0.0003,4405.814826098418,0.1929737188745895,-1.8037379485283407e-05,0.07508597536578807,-0.004835915078403489,0.06798728390637174
2011-01-07,1126.52,0.0004,4836.925363849587,0.1965886821625068,0.0,0.08332702586227929,-0.0043382247866265294,0.07285952896725308
2011-01-10,1093.77,0.0004,4535.325319854405,0.26453324054836835,0.0,0.0934833321238859,-0.0038673945654545717,0.0795230961157169
2011-01-11,1078.36,0.0003,4252.807069878549,0.21089483355300628,-0.001205931313940913,0.10359713404052909,-0.0034619895965820767,0.08779477847009162
2011-01-12,1089.67,0.0003,4244.157197825788,0.1570891553251414,-0.005100398373345347,0.10970889909612302,-0.0032455148346286194,0.09650292713899522
2011-01-13,1093.86,0.0004,4118.14457748607,0.15222720214335192,-0.005311451148960291,0.11359855325880136,-0.0031764070285854643,0.10440371580793556
2011-01-14,1067.42,0.0003,4063.948653844901,0.12608795536387146,-0.009000933443647642,0.11627336633240289,-0.0032407764297143608,0.11107196651911155
2011-01-17,1028.16,0.0004,4069.625143590823,0.11160475316577102,-0.010974013485832105,0.11747929077008212,-0.0034893390718959074,0.11633779095937243
2011-01-18,1025.72,0.0002,3955.909412374861,0.10940856271467245,-0.010769851269217957,0.11806652127558798,-0.0037863770057575967,0.12019289884756877
2011-01-19,1048.54,0.0003,4030.239528692507,0.08439898420075084,-0.015802388700759614,0.11772306841118513,-0.004228882963904826,0.12273732851391049
2011-01-20,1020.39,0.0003,4000.963695701462,0.09535204198258261,-0.012633141983600828,0.11692229560565351,-0.00471317491898012,0.12408385573815507
2011-01-21,1024.51,0.0003,4046.400549779522,0.08671726175777934,-0.014112641885870527,0.11621948300642988,-0.005121500447791816,0.1245028985837161
2011-01-24,994.97,0.0003,4180.371589284534,0.0921869873356683,-0.012016667972149963,0.11543200609304126,-0.005492312964952723,0.1242647351320289
