日期,收盘,换手率,成交均价
2015-04-23,2706.19,0.0085,3276.653716618722
2015-04-24,2734.75,0.008100000000000001,3381.331600254439
2015-04-27,2747.5,0.0077,3429.23985003882
2015-04-28,2687.97,0.0076,3214.5188327938104
2015-04-29,2797.52,0.0066,3559.8150165211655
2015-04-30,2857.89,0.0076,3496.462566179314
2015-05-04,2845.25,0.006500000000000001,3519.8694556002383
2015-05-05,2783.44,0.0067,3350.532747928486
2015-05-06,2846.56,0.0077,3618.517622670013
2015-05-07,2806.05,0.0068000000000000005,3546.1447232635487
2015-05-08,2973.6,0.0085,3499.7875528144423
2015-05-11,3146.83,0.010700000000000001,3554.854346416927
2015-05-12,3250.3,0.011399999999999999,3609.8319540794446
2015-05-13,3192.15,0.0102,3722.6453547776405
2015-05-14,3141.59,0.0098,3664.849341915563
2015-05-15,3145.34,0.0091,3535.212928564206
2015-05-18,3278.48,0.009399999999999999,3683.195856238975
2015-05-19,3322.77,0.0098,3832.656537975434
2015-05-20,3406.28,0.0102,3827.6667100684526
2015-05-21,3527.41,0.01,3979.086332487753
2015-05-22,3516.63,0.0128,3839.624374450497
2015-05-25,3467.92,0.0101,3845.712801937768
2015-05-26,3618.23,0.0101,3975.5090671755147
2015-05-27,3628.67,0.011000000000000001,3992.1713078794373
2015-05-28,3432.98,0.012,4075.7126563394427
2015-05-29,3542.84,0.0111,4258.456305695038
2015-06-01,3718.75,0.0096,4353.95713509122
2015-06-02,3901.54,0.0111,4253.063131026985
2015-06-03,3982.25,0.0111,4421.394293106085
2015-06-04,3943.47,0.0105,4380.895918054442
2015-06-05,3885.83,0.0104,4253.6404373028245
2015-06-08,3704.55,0.009899999999999999,4039.6233301583547
2015-06-09,3705.54,0.0086,4040.4562435700645
2015-06-10,3834.7,0.0096,3897.605065707143
2015-06-11,3862.14,0.0098,3796.4930569911885
2015-06-12,3899.71,0.01,4056.1668690963543
2015-06-15,3696.03,0.0105,3898.5323559191606
2015-06-16,3590.67,0.0096,3910.758854900799
2015-06-17,3741.36,0.0088,3923.745180854451
2015-06-18,3504.55,0.0085,3943.478605795652
2015-06-19,3314.98,0.008199999999999999,3700.0180215924916
2015-06-23,3393.94,0.0085,3598.563562675923
2015-06-24,3383.4,0.0084,3723.5190198446153
2015-06-25,3206.38,0.008199999999999999,3631.149027213052
2015-06-26,2920.7,0.0079,3311.245625077719
2015-06-29,2689.76,0.0086,3020.358640712861
