日期,收盘,换手率,成交均价
2019-02-26,2941.52,0.0131,870.6385069808415
2019-02-27,2953.82,0.011000000000000001,867.0695518120768
2019-02-28,2940.95,0.008100000000000001,853.1077096256455
2019-03-01,2994.01,0.008,888.8083661198983
2019-03-04,3027.58,0.012199999999999999,914.3045217535438
2019-03-05,3054.25,0.0098,902.4526246045292
2019-03-06,3102.1,0.0129,874.7256854445727
2019-03-07,3106.42,0.013500000000000002,900.4965022048474
2019-03-08,2969.86,0.0134,909.5669582141346
2019-03-11,3026.99,0.009899999999999999,948.7472092570572
2019-03-12,3060.31,0.011899999999999999,952.8407831461291
2019-03-13,3026.95,0.0105,995.6591862056525
2019-03-14,2990.69,0.0087,954.7050294054701
2019-03-15,3021.75,0.0079,1010.3027548633877
2019-03-18,3096.42,0.0092,1001.6903697750959
2019-03-19,3090.98,0.008100000000000001,1006.5770112916983
2019-03-20,3090.64,0.0083,974.1684477589403
2019-03-21,3101.46,0.0096,975.1084691026905
2019-03-22,3104.15,0.0085,977.6071083298813
2019-03-25,3043.03,0.0088,987.1065691833365
2019-03-26,2997.1,0.008199999999999999,965.9030765943187
2019-03-27,3022.72,0.0068000000000000005,1012.6483207563671
2019-03-28,2994.94,0.0067,1005.0264174880043
2019-03-29,3090.76,0.0087,1030.9707941274544
2019-04-01,3170.36,0.0108,1029.951741273556
2019-04-02,3176.82,0.0104,1034.8785113434687
2019-04-03,3216.3,0.01,1028.0419100247714
2019-04-04,3246.57,0.0109,1012.8724925704568
2019-04-08,3244.81,0.011699999999999999,1003.7914080688153
2019-04-09,3239.66,0.0084,1044.2183019047557
2019-04-10,3241.93,0.0088,1040.8686157134189
2019-04-11,3189.96,0.008199999999999999,1021.6770119684376
2019-04-12,3188.63,0.0067,996.963221595332
2019-04-15,3177.79,0.008100000000000001,1019.6564007390343
2019-04-16,3253.6,0.0083,1006.2804210541044
2019-04-17,3263.12,0.0083,991.5201341551688
2019-04-18,3250.2,0.0075,993.7587902623636
2019-04-19,3270.8,0.0073,999.7903457021586
2019-04-22,3215.04,0.008199999999999999,1016.808093490573
2019-04-23,3198.59,0.0076,989.368345118282
2019-04-24,3201.61,0.0064,1012.873949651737
2019-04-25,3123.83,0.0076,948.4377925275546
2019-04-26,3086.4,0.006500000000000001,978.2911475494303
2019-04-29,3062.5,0.0068000000000000005,989.5534102618564
2019-04-30,3078.34,0.0052,1014.3750525758777
2019-05-06,2906.46,0.0076,961.3552798957538
2019-05-07,2926.39,0.0059,969.0559875393163
2019-05-08,2893.76,0.0054,945.4158385746114
2019-05-09,2850.95,0.0046,987.031403651211
2019-05-10,2939.21,0.006500000000000001,971.1996111124603
2019-05-13,2903.71,0.0049,955.6394792520825
2019-05-14,2883.61,0.0048,965.8161873674419
2019-05-15,2938.68,0.0053,981.5334049454342
2019-05-16,2955.71,0.0058,910.6928074522808
2019-05-17,2882.3,0.0062,930.806046235344
2019-05-20,2870.6,0.0049,951.0118451618956
2019-05-21,2905.97,0.0049,959.272585659149
2019-05-22,2891.7,0.0046,968.0166143248749
2019-05-23,2852.52,0.0046,977.3446111779657
2019-05-24,2852.99,0.0039000000000000003,972.9902639142396
2019-05-27,2892.38,0.0046,984.993019323351
2019-05-28,2909.91,0.0052,1017.658176660489
2019-05-29,2914.7,0.0046,1019.5830422395951
2019-05-30,2905.81,0.0048,957.9447782616955
2019-05-31,2898.7,0.0045000000000000005,979.7666093691194
2019-06-03,2890.08,0.005,963.5542144149659
2019-06-04,2862.28,0.0044,961.0289217635526
2019-06-05,2861.42,0.0042,964.9693517354524
2019-06-06,2827.8,0.0040999999999999995,931.0202252048255
2019-06-10,2852.13,0.0039000000000000003,975.4115735005379
2019-06-11,2925.72,0.006,976.7938169470174
2019-06-12,2909.38,0.005600000000000001,928.443669701592
2019-06-13,2910.74,0.0049,900.4047501225255
2019-06-14,2881.97,0.005,901.9072724943073
2019-06-17,2887.62,0.0036,929.7026882889282
2019-06-18,2890.16,0.0034000000000000002,927.0839436312522
2019-06-19,2917.8,0.0054,977.5100299937197
2019-06-20,2987.12,0.0067,990.6705015386709
2019-06-21,3001.98,0.0067,964.0685931526426
2019-06-24,3008.15,0.0049,1003.531173647874
2019-06-25,2982.07,0.005699999999999999,1002.5270273550788
2019-06-26,2976.28,0.004,988.9167034227601
2019-06-27,2996.79,0.0045000000000000005,1067.665298362133
2019-06-28,2978.88,0.0042,1012.1822486372324
2019-07-01,3044.9,0.0058,1062.5920742211445
2019-07-02,3043.94,0.005,1070.1377340850092
2019-07-03,3015.26,0.0049,1029.9667138796387
2019-07-04,3005.25,0.0045000000000000005,1040.3839888759276
2019-07-05,3011.06,0.0036,1040.9900638847416
2019-07-08,2933.36,0.0049,971.7669608749816
2019-07-09,2928.23,0.0034000000000000002,1062.992079345269
2019-07-10,2915.3,0.0031,1042.4606476397155
2019-07-11,2917.76,0.0033,1059.0767472442076
2019-07-12,2930.55,0.0032,1037.1865301118853
2019-07-15,2942.19,0.0039000000000000003,1053.028058695327
2019-07-16,2937.62,0.0031,1067.935053013104
2019-07-17,2931.69,0.0034999999999999996,1016.9171965368603
2019-07-18,2901.18,0.0034999999999999996,994.6628091765639
2019-07-19,2924.2,0.0034999999999999996,997.3349725880294
2019-07-22,2886.97,0.0042,1130.7014249827503
2019-07-23,2899.94,0.003,1145.130068718004
2019-07-24,2923.28,0.0036,1152.0965166952737
2019-07-25,2937.36,0.0034000000000000002,1203.6731543466378
2019-07-26,2944.54,0.0032,1139.4488643838629
2019-07-29,2941.01,0.003,1151.9416062801376
2019-07-30,2952.34,0.0034000000000000002,1152.0389963994692
2019-07-31,2932.51,0.0033,1166.9984691853444
2019-08-01,2908.77,0.0033,1201.7406995699846
2019-08-02,2867.84,0.0043,1170.0428537439736
2019-08-05,2821.5,0.0039000000000000003,1176.0372878599635
2019-08-06,2777.56,0.0054,1104.2104315668118
2019-08-07,2768.68,0.0037,1118.9409419168164
2019-08-08,2794.55,0.0034999999999999996,1191.3646256719057
2019-08-09,2774.75,0.0034000000000000002,1154.4792266329318
2019-08-12,2814.99,0.0031,1235.3224233666813
2019-08-13,2797.26,0.003,1175.99770931864
2019-08-14,2808.91,0.0033,1207.8277877872154
2019-08-15,2815.8,0.0034999999999999996,1136.7944811303043
2019-08-16,2823.82,0.0034000000000000002,1252.7691006947637
2019-08-19,2883.1,0.005,1151.6944919787802
2019-08-20,2880.0,0.0044,1105.9544241391113
2019-08-21,2880.33,0.0037,1151.9787481882902
2019-08-22,2883.44,0.0034999999999999996,1137.0985313909441
2019-08-23,2897.43,0.0037,1209.9206612728
2019-08-26,2863.57,0.0039000000000000003,1124.4372217033374
2019-08-27,2902.19,0.0048,1109.818878441198
2019-08-28,2893.76,0.0042,1102.170192294175
2019-08-29,2890.92,0.0040999999999999995,1099.2071077974008
2019-08-30,2886.24,0.0045000000000000005,1158.7503934562244
2019-09-02,2924.11,0.004699999999999999,1114.6863907636437
2019-09-03,2930.15,0.0044,1190.8397341951493
2019-09-04,2957.41,0.0052,1114.0454642041664
2019-09-05,2985.86,0.0070999999999999995,1113.8099307367747
2019-09-06,2999.6,0.005,1191.364061054753
2019-09-09,3024.74,0.005600000000000001,1176.099834762628
2019-09-10,3021.2,0.005600000000000001,1147.1120961950112
2019-09-11,3008.81,0.0053,1145.982329844256
2019-09-12,3031.24,0.0046,1140.160966873615
2019-09-16,3030.75,0.0051,1070.1432313739278
2019-09-17,2978.12,0.0052,1064.480157155121
2019-09-18,2985.66,0.0039000000000000003,1189.8694427203866
2019-09-19,2999.28,0.0038,1187.570342274689
2019-09-20,3006.45,0.0042,1198.9910348882288
2019-09-23,2977.08,0.0039000000000000003,1184.3178331300726
2019-09-24,2985.34,0.0038,1258.3424758781214
2019-09-25,2955.43,0.0039000000000000003,1209.0836823700947
2019-09-26,2929.09,0.0044,1144.734306749201
2019-09-27,2932.17,0.0031,1153.5315174749703
2019-09-30,2905.19,0.0027,1222.422615304737
2019-10-08,2913.57,0.0029,1210.656865352041
2019-10-09,2924.86,0.003,1157.3028287561758
2019-10-10,2947.71,0.0031,1170.7409662079829
2019-10-11,2973.66,0.0037,1133.6423607776605
2019-10-14,3007.88,0.0048,1060.3358632241254
2019-10-15,2991.05,0.0036,1091.1012403233367
